Date,ProductID,ProductName,Category,Supplier,UnitPrice,StockQuantity,StockValue,ReorderLevel,ReorderQuantity,UnitsSold,SalesValue,LastSoldDate,LastRestockDate,NextRestockDate,DeliveryTimeDays,DeliveryStatus
2024-04-30,4d0deb91-da66-4cf9-96eb-18aff7a7adbd,Chips,Snacks,"Stephens, Young and Norris",57.1,133,7594.3,15,81,58,3311.8,2024-04-09,2024-03-01,2024-03-11,8,Delayed
2024-04-04,2c680a98-6dd7-4986-9d5d-66436334b053,Butter,Dairy,Garcia Inc,21.15,114,2411.1,50,95,40,846,2024-01-14,2024-03-28,2024-04-13,2,On Time
2024-03-29,6756ebb5-3a76-42e5-8658-383eff5200f7,Sponges,Cleaning Supplies,"Wise, Benson and Roberts",9.03,120,1083.6,47,53,15,135.45,2024-05-14,2024-01-19,2024-01-28,7,Partial Delivery
2024-03-18,3c72c308-df63-4b36-8aa9-dc48b44cc0a3,Ice Cream,Frozen,"Brooks, Bryant and Frank",88.28,141,12447.48,39,48,66,5826.48,2024-05-06,2024-04-13,2024-04-19,8,Partial Delivery
2024-01-27,91e9dffa-84e0-4c9b-a6c9-3df9e795e0c5,Water,Beverages,Jackson-Mcdonald,81.69,67,5473.23,38,70,47,3839.43,2024-06-01,2024-06-02,2024-06-03,6,Partial Delivery
2024-03-06,b7bedc7b-7103-4ecd-a399-e41b28269e06,Cake,Bakery,Garcia-Jones,25.38,196,4974.48,27,43,103,2614.14,2024-02-17,2024-04-30,2024-05-09,10,Partial Delivery
2024-04-18,66b402ac-6522-480b-995b-92ea29e97df9,Laundry Detergent,Cleaning Supplies,Dixon-Garrett,21.81,76,1657.56,26,95,74,1613.94,2024-04-25,2024-06-24,2024-07-05,4,On Time
2024-06-10,df526223-dd40-48db-91d0-f6900fc88e45,Chicken Nuggets,Frozen,Sullivan-Daniels,56.88,183,10409.04,14,33,65,3697.2,2024-06-18,2024-03-23,2024-04-09,3,Delayed
2024-05-14,cb09a33b-b490-461a-8f4e-78ea6daca81e,Cake,Bakery,"Moore, Smith and Hayden",72.03,183,13181.49,33,49,150,10804.5,2024-04-06,2024-05-18,2024-06-11,7,On Time
2024-05-16,a89f812d-3949-4643-9289-d34a28b28a1e,Water,Beverages,Martinez-Savage,63.57,166,10552.62,30,27,141,8963.37,2024-05-30,2024-01-28,2024-02-07,1,Delayed
2024-03-05,7ead09b3-15e0-4db6-b398-4c43a7248c20,Carrot,Produce,"Diaz, Sanchez and Weber",71.41,195,13924.95,21,28,104,7426.64,2024-04-04,2024-06-13,2024-07-09,10,Delayed
2024-03-04,a1e8e5ac-6c75-44a3-9551-d2d2860a1a11,Coffee,Beverages,Solomon-Allen,22.5,84,1890,6,40,36,810,2024-04-02,2024-03-26,2024-04-20,5,Delayed
2024-02-24,ba6ea497-6066-46e7-ac8e-da5e87ccf8b8,Frozen Vegetables,Frozen,Wilson Group,47.67,162,7722.54,45,48,89,4242.63,2024-06-04,2024-02-24,2024-03-12,2,On Time
2024-04-25,2fc16fcf-dd99-4749-9c02-5dda41123895,Ice Cream,Frozen,Hunter-Thomas,49.26,199,9802.74,49,67,137,6748.62,2024-02-11,2024-05-09,2024-05-10,3,Delayed
2024-01-14,21a2ae6f-697d-48dc-b323-ad9cbcc7d685,Bread,Bakery,Smith-Moreno,53.57,51,2732.07,22,71,12,642.84,2024-04-08,2024-01-30,2024-02-02,7,Delayed
2024-05-01,2729c9a2-30f7-4855-a485-aaf45f7e9047,Granola Bars,Snacks,"Conway, Hall and Russell",81.24,97,7880.28,34,94,40,3249.6,2024-06-28,2024-02-25,2024-03-12,7,Delayed
2024-04-24,65745644-fbe8-4686-88ba-76e723e0ea54,Croissant,Bakery,Smith-Fields,21.75,155,3371.25,13,32,99,2153.25,2024-04-05,2024-03-23,2024-04-12,5,Partial Delivery
2024-05-12,9bb093b8-7b34-4269-89b3-097862b9399d,Deodorant,Health & Beauty,Peters Inc,19.74,115,2270.1,25,29,13,256.62,2024-01-15,2024-03-31,2024-04-09,7,On Time
2024-02-07,6b3ddbf6-d8a7-41ad-87cb-c744417baabb,Chips,Snacks,"Kelly, Flowers and Williams",68.93,21,1447.53,22,94,20,1378.6,2024-01-15,2024-06-29,2024-07-21,6,Partial Delivery
2024-06-03,304d8f65-054c-4539-924d-678b97b6943c,Milk,Dairy,Perez Ltd,39.2,149,5840.8,42,72,6,235.2,2024-04-07,2024-06-21,2024-07-21,9,Partial Delivery
2024-02-07,5e8fec35-c6dc-4bd9-95a9-3b369b41d731,Chicken,Meat,Brooks PLC,44.55,158,7038.9,17,79,5,222.75,2024-05-16,2024-06-13,2024-06-24,10,Delayed
2024-05-05,01b091f5-6362-4a2c-8e36-e71616b69430,Muffin,Bakery,"Williams, Hernandez and Rivera",77.47,44,3408.68,46,96,38,2943.86,2024-04-15,2024-01-10,2024-01-21,5,Partial Delivery
2024-01-01,dd03b96d-0413-4e84-9958-873c693ab74c,Trash Bags,Cleaning Supplies,Lyons-Nolan,72.33,135,9764.55,38,74,29,2097.57,2024-05-16,2024-04-28,2024-05-12,10,Partial Delivery
2024-03-30,ba5e1c82-d06b-457d-b446-4d88ebd4abc2,Trash Bags,Cleaning Supplies,Hall PLC,42.04,184,7735.36,7,92,175,7357,2024-04-29,2024-06-06,2024-07-06,6,Delayed
2024-02-07,99859edc-52d3-4903-99fe-124bd3147c61,Pizza,Frozen,Hoffman PLC,29.47,190,5599.3,48,41,111,3271.17,2024-01-10,2024-01-02,2024-01-04,7,On Time
2024-06-29,b35bf2f3-8e93-4757-94ce-7745936bae6e,Milk,Dairy,"Mcdonald, Wright and Roberts",80.31,22,1766.82,29,38,2,160.62,2024-02-11,2024-05-05,2024-05-31,5,On Time
2024-02-01,6d69f134-d7e2-4bad-8e69-de8aadff8ce2,Cream,Dairy,"Terrell, Griffin and Lee",44.44,135,5999.4,22,38,124,5510.56,2024-03-30,2024-05-12,2024-05-21,9,Partial Delivery
2024-04-18,6c823aac-e435-4354-ac1b-024d6daed8c3,Butter,Dairy,White LLC,82.13,95,7802.35,19,31,20,1642.6,2024-06-09,2024-01-22,2024-02-16,8,Partial Delivery
2024-04-06,5ebc64c0-d142-4393-a37d-d40c58fed739,Granola Bars,Snacks,"Johnston, Lang and Bradford",73.84,18,1329.12,48,35,4,295.36,2024-04-06,2024-03-18,2024-04-05,10,Delayed
2024-06-29,d6ca79ae-013d-4199-b47a-71c04e8697b4,Yogurt,Dairy,Beltran Group,29.82,112,3339.84,41,41,112,3339.84,2024-01-03,2024-01-02,2024-01-29,2,On Time
2024-03-18,bd78fec9-3fb7-40dd-a1e8-3ed75bef70e9,Water,Beverages,"Hodge, Murphy and Gilbert",8.24,53,436.72,11,91,10,82.4,2024-02-19,2024-02-09,2024-02-13,6,Delayed
2024-02-11,e80de61e-5868-45ce-bcb8-8be56b5326bc,Cake,Bakery,Chapman-Russell,66.31,182,12068.42,13,64,176,11670.56,2024-02-02,2024-01-06,2024-01-14,7,Delayed
2024-06-25,5d450321-5b44-46ff-a552-4f000bde18ef,Beef,Meat,"Alexander, Velazquez and Hahn",39.66,174,6900.84,33,95,27,1070.82,2024-02-18,2024-04-18,2024-05-18,5,On Time
2024-01-11,5692a498-7b34-45c0-b7a8-c7db89611dc0,Muffin,Bakery,Weiss-Beck,50.25,145,7286.25,16,95,125,6281.25,2024-05-17,2024-03-26,2024-04-01,3,Partial Delivery
2024-06-20,389bb94e-905e-4ea5-b230-3ef88744744b,Toothpaste,Health & Beauty,"Conner, Walsh and Colon",93.61,131,12262.91,17,56,82,7676.02,2024-05-20,2024-02-04,2024-02-07,1,Delayed
2024-04-02,bd7d76a0-5821-4ba0-b578-adb83237960d,Cheese,Dairy,"Baker, Whitehead and Schmidt",31.23,11,343.53,16,45,6,187.38,2024-06-09,2024-03-16,2024-04-02,3,Partial Delivery
2024-05-24,c433e4b4-d3f1-47a6-aab9-cb947d4b8fed,Toothpaste,Health & Beauty,Reeves Ltd,21.41,47,1006.27,20,71,44,942.04,2024-04-03,2024-01-31,2024-02-27,3,On Time
2024-04-18,4a2e7ab6-c72e-4a50-8a66-33ea493cd957,Tea,Beverages,Gomez LLC,31.66,126,3989.16,28,60,34,1076.44,2024-06-17,2024-01-30,2024-02-27,6,Partial Delivery
2024-03-21,a12b3832-8e94-4a11-9651-3f2373a5ccec,Beef,Meat,Simpson PLC,34.58,119,4115.02,33,52,51,1763.58,2024-02-13,2024-04-11,2024-05-09,1,Partial Delivery
2024-02-10,8d563f51-db96-4d37-ab30-08e69185e394,Potato,Produce,"Clark, Butler and Bond",75.13,86,6461.18,32,92,38,2854.94,2024-05-28,2024-06-30,2024-07-09,6,Delayed
2024-04-18,fe55bd6d-aa6c-43d1-ac0f-ac620c41757a,Muffin,Bakery,Juarez-Johnson,22.11,145,3205.95,25,76,122,2697.42,2024-02-08,2024-02-02,2024-02-14,2,Partial Delivery
2024-02-18,aa81114a-4b9e-43ca-b6d8-8faf92c00170,Cake,Bakery,Cruz PLC,77.85,30,2335.5,46,50,4,311.4,2024-05-12,2024-03-23,2024-03-31,4,Partial Delivery
2024-01-23,e9ac7cfd-0def-48c5-a61d-2651541d8f07,Yogurt,Dairy,Clark PLC,76.85,36,2766.6,40,96,14,1075.9,2024-04-29,2024-02-18,2024-03-04,9,Partial Delivery
2024-01-15,51589b3a-757b-4d41-a5af-6b7cdc16d25f,Trash Bags,Cleaning Supplies,Wright-Obrien,56.94,101,5750.94,14,94,39,2220.66,2024-01-03,2024-04-16,2024-04-30,5,Partial Delivery
2024-01-21,91c59f4c-2085-432e-9506-add44105c38a,Dish Soap,Cleaning Supplies,"Kim, Foster and Newton",88.15,84,7404.6,18,70,52,4583.8,2024-04-01,2024-02-07,2024-02-08,3,Partial Delivery
2024-03-02,c3488f4d-608c-4fc7-91e1-4c2ab4590728,Pork,Meat,"Peters, Lloyd and Le",34.11,110,3752.1,14,38,86,2933.46,2024-01-24,2024-03-13,2024-03-28,3,On Time
2024-01-28,088b1b5e-0c31-475b-be8b-21f6c37b7a4c,Coffee,Beverages,"Gutierrez, Lane and Clayton",27.87,98,2731.26,6,58,3,83.61,2024-02-29,2024-02-11,2024-02-28,9,Partial Delivery
2024-02-23,ab55bcbd-398f-451c-86cd-6a180f81595a,Glass Cleaner,Cleaning Supplies,"Maldonado, Hunter and Ward",64.98,189,12281.22,49,75,87,5653.26,2024-05-13,2024-04-17,2024-04-23,9,Delayed
2024-04-19,12895387-ff8b-400d-99d7-daf99baddc6a,Bread,Bakery,Ramos and Sons,10.4,81,842.4,8,38,68,707.2,2024-03-23,2024-03-18,2024-04-02,9,Partial Delivery
2024-02-21,8d3ffe05-e7e6-4937-8bb2-20f7b73c1962,Pizza,Frozen,"Craig, Hill and Ortiz",29.48,29,854.92,20,48,27,795.96,2024-03-14,2024-01-09,2024-02-04,6,On Time
2024-01-31,08655db4-40f7-4043-b6e1-2331c7712e64,Sponges,Cleaning Supplies,Moore-Mckinney,84.36,155,13075.8,40,52,144,12147.84,2024-04-07,2024-01-14,2024-02-04,2,On Time
2024-05-18,8967956d-0a6c-49e8-89dc-42400b002b65,Fish Sticks,Frozen,"Pratt, Duncan and Juarez",64.91,188,12203.08,21,20,188,12203.08,2024-05-27,2024-04-20,2024-05-02,5,Partial Delivery
2024-05-01,1b24fcf1-2c5f-45af-800a-e753fb4dd33d,Deodorant,Health & Beauty,Stevenson-Reyes,79.72,128,10204.16,26,46,64,5102.08,2024-05-06,2024-01-03,2024-01-18,2,Partial Delivery
2024-01-25,bba4f9ac-ba26-4cb2-8936-f36cc087e074,Sponges,Cleaning Supplies,"Lewis, Allen and Mcknight",27.36,109,2982.24,5,54,106,2900.16,2024-03-26,2024-01-18,2024-02-08,4,On Time
2024-05-22,0d168569-cbf9-4ad2-b39c-cc2d2af743a8,Yogurt,Dairy,"Patrick, Howard and Anderson",66.4,112,7436.8,22,64,20,1328,2024-02-07,2024-05-15,2024-06-12,5,On Time
2024-04-29,52137f60-6ed5-411d-9e55-14642cd97297,Soda,Beverages,"Dickerson, Johnson and Rosales",22.36,35,782.6,30,43,12,268.32,2024-05-25,2024-05-03,2024-05-25,4,On Time
2024-02-10,94fea378-d122-4554-9971-64f7fff56a5c,Fish Sticks,Frozen,Mcdaniel-Powers,54.17,157,8504.69,18,85,143,7746.31,2024-03-30,2024-04-13,2024-04-16,1,On Time
2024-01-12,8d777f3d-55b2-43fa-9b3a-d28ead51e81a,Cheese,Dairy,Dyer Inc,37.4,79,2954.6,16,99,20,748,2024-05-07,2024-01-01,2024-01-14,2,On Time
2024-04-03,d0c8efbd-4ce0-4bfc-b680-4ca483d9f3fa,Cheese,Dairy,"Carroll, Walker and Yates",45.1,161,7261.1,9,62,17,766.7,2024-05-18,2024-05-29,2024-06-10,3,Partial Delivery
2024-05-13,a5a4dbd1-2ffc-4322-aa21-1b3d5ea2cf91,Tea,Beverages,"Camacho, Bauer and Wagner",19.58,89,1742.62,17,64,43,841.94,2024-02-03,2024-02-09,2024-02-22,2,Delayed
2024-05-26,cd4bb2f1-7ee0-4f3a-a827-b76ad17783e9,Candy,Snacks,Johnson-Bryant,4.85,125,606.25,48,76,1,4.85,2024-03-12,2024-03-22,2024-03-25,7,Partial Delivery
2024-04-24,e5985763-cdbf-4e0e-9405-852125a82788,Dish Soap,Cleaning Supplies,Evans Ltd,62.58,79,4943.82,14,37,26,1627.08,2024-01-27,2024-04-22,2024-05-07,10,On Time
2024-01-09,b205e7d0-b067-45c3-8084-74bae31e78aa,Fish Sticks,Frozen,"Vargas, Mullins and Kelly",25.68,51,1309.68,7,92,51,1309.68,2024-02-14,2024-05-17,2024-05-19,1,Delayed
2024-02-03,269791d9-c097-437b-ab5e-7313036197f1,Lettuce,Produce,Wright-Taylor,65.31,67,4375.77,9,24,66,4310.46,2024-02-01,2024-04-15,2024-05-06,2,On Time
2024-03-23,5196986f-0869-471f-b9ab-159523856fc7,Cake,Bakery,Ellison LLC,96.93,32,3101.76,26,87,3,290.79,2024-02-24,2024-03-27,2024-04-14,3,Partial Delivery
2024-02-23,4a16d563-e752-4058-9b54-4b6d2cd93dc7,Cookies,Snacks,Simmons LLC,14.78,132,1950.96,18,70,13,192.14,2024-02-05,2024-05-22,2024-06-16,2,Delayed
2024-03-10,1b2a9919-93db-483a-be32-6b12e74844c8,Glass Cleaner,Cleaning Supplies,Peterson-Butler,64.11,21,1346.31,36,47,16,1025.76,2024-02-09,2024-04-25,2024-05-22,8,On Time
2024-03-06,accb4d71-b665-4d42-927c-08f903ab1ea0,Water,Beverages,Hardy-Harris,65.53,24,1572.72,38,86,15,982.95,2024-03-26,2024-06-19,2024-07-05,8,On Time
2024-02-07,852e6b51-c9b6-407c-b324-ff3ff546af8f,Body Lotion,Health & Beauty,"Jones, Meyer and Jackson",20.85,140,2919,41,87,29,604.65,2024-06-04,2024-02-11,2024-03-01,9,On Time
2024-02-21,1da806b4-d927-4dcc-baf1-9a4374650b31,Water,Beverages,Maxwell-Wilcox,10.52,118,1241.36,33,95,67,704.84,2024-04-06,2024-01-14,2024-01-21,2,Partial Delivery
2024-05-01,86be0752-c33a-4fee-9a27-0526afc9e5be,Toothpaste,Health & Beauty,Griffin-Williams,55.02,22,1210.44,23,96,19,1045.38,2024-04-25,2024-06-20,2024-07-16,8,On Time
2024-06-06,f06191d0-df09-402b-b0fd-98048c4b0d2d,Lamb,Meat,Castaneda-Flynn,78.67,104,8181.68,28,94,77,6057.59,2024-04-17,2024-01-18,2024-01-23,4,Delayed
2024-06-30,4d6c7f31-f854-41e0-bae7-025d4a47be6d,Glass Cleaner,Cleaning Supplies,Larsen PLC,83.48,94,7847.12,8,67,46,3840.08,2024-04-16,2024-02-24,2024-03-20,5,Delayed
2024-06-27,f384dc12-cc88-450d-81d4-755b184a5951,Toothpaste,Health & Beauty,Dunn PLC,42.48,65,2761.2,32,26,53,2251.44,2024-04-09,2024-04-11,2024-04-18,1,Delayed
2024-02-17,d834e613-b550-4959-bf47-28673d82c73f,Butter,Dairy,"Espinoza, Vaughn and Johnston",48.63,98,4765.74,34,53,91,4425.33,2024-02-06,2024-06-08,2024-06-19,6,Partial Delivery
2024-03-08,6ade2f99-31f6-4766-a24c-51969c3cf9ce,Lettuce,Produce,Simpson-Moore,52.8,78,4118.4,47,88,40,2112,2024-03-30,2024-02-20,2024-03-21,3,Partial Delivery
2024-04-23,156bff88-bf93-4dff-9a5e-d22813204ec5,Pizza,Frozen,"Cook, Johnson and Johnson",55.81,59,3292.79,21,62,36,2009.16,2024-03-11,2024-05-21,2024-06-04,4,Delayed
2024-05-05,a2b612a2-c65f-4b73-9ec5-e2376de7af20,Potato,Produce,Martinez LLC,83.97,84,7053.48,17,60,12,1007.64,2024-03-10,2024-05-24,2024-06-20,4,Delayed
2024-01-29,117e0062-eca3-4f3c-925f-55dfe24734ea,Carrot,Produce,Torres Ltd,49.94,189,9438.66,10,80,55,2746.7,2024-03-21,2024-02-12,2024-03-08,4,On Time
2024-05-28,fa01f919-7eaa-443f-9410-4281fd41aa60,Chips,Snacks,"Rodriguez, Alexander and Alvarez",21.71,142,3082.82,49,51,43,933.53,2024-03-14,2024-05-22,2024-06-04,2,Delayed
2024-02-05,248a5ae8-b03b-4dca-a0f3-f1bfccc6d96f,Cheese,Dairy,Lin-Booth,25.63,52,1332.76,35,67,19,486.97,2024-03-16,2024-03-07,2024-04-01,4,On Time
2024-06-03,35c52c20-0bc5-4c7e-b8f9-2be93a2440de,Coffee,Beverages,Garcia-Peters,63.47,67,4252.49,26,50,34,2157.98,2024-02-07,2024-04-20,2024-05-15,1,Delayed
2024-03-01,8a4e8c35-d8fe-429d-93b0-bb15b2f9b589,Lamb,Meat,Jackson-Long,4.2,74,310.8,8,56,13,54.6,2024-06-03,2024-03-27,2024-04-09,8,Delayed
2024-06-18,d38dd11e-ffa7-4fcd-8f57-260c1e057336,Trash Bags,Cleaning Supplies,Prince Ltd,20.7,60,1242,32,42,16,331.2,2024-04-16,2024-06-05,2024-06-29,1,On Time
2024-02-12,94972dd5-e26c-4a18-ab19-66b0972435ee,Trash Bags,Cleaning Supplies,"Shaw, Boyd and Johnson",78.69,79,6216.51,45,32,68,5350.92,2024-01-13,2024-04-26,2024-04-30,5,On Time
2024-02-24,22848e69-a761-43c8-ad6b-6e7876957c5e,Toothpaste,Health & Beauty,Howard-Thomas,10.68,14,149.52,21,63,10,106.8,2024-02-25,2024-06-16,2024-06-28,8,Partial Delivery
2024-03-08,b9e3beb2-0edf-4186-8805-0815f2f8b03f,Beef,Meat,Carr Group,71.39,199,14206.61,22,53,122,8709.58,2024-02-26,2024-06-19,2024-06-24,1,Delayed
2024-02-01,61719e85-f9a5-4643-821b-cc1124f863d1,Cake,Bakery,"Harrington, Marshall and Ellison",26.21,51,1336.71,45,57,42,1100.82,2024-04-18,2024-01-27,2024-02-06,1,Partial Delivery
2024-04-13,fd759154-a095-4ba2-8947-152849d851ee,Apple,Produce,Smith-Medina,79.85,181,14452.85,45,75,96,7665.6,2024-03-26,2024-06-04,2024-06-18,4,Delayed
2024-03-05,3ae9be4c-3af8-4e5b-bc6a-1a9fdc2d380f,Pizza,Frozen,"Jackson, Downs and Robinson",66.01,164,10825.64,40,97,113,7459.13,2024-05-05,2024-04-30,2024-05-02,1,Partial Delivery
2024-04-02,736ff382-7bbc-4248-a241-8bc9ded6bcb0,Beef,Meat,Chavez PLC,29.31,87,2549.97,35,54,77,2256.87,2024-01-29,2024-03-18,2024-03-30,3,On Time
2024-05-20,31ea43f7-40d9-4d44-b3f5-35f16e8ae412,Deodorant,Health & Beauty,Peck-Mitchell,45.8,156,7144.8,34,54,117,5358.6,2024-02-03,2024-06-04,2024-06-24,7,On Time
2024-04-09,c48a5d26-0a1b-407b-9453-d6c6885c55ca,Milk,Dairy,Torres-Cooper,81.8,89,7280.2,22,78,18,1472.4,2024-03-09,2024-06-24,2024-07-17,1,Partial Delivery
2024-04-21,2467be90-7c3e-46eb-b4ea-ebbb879308a1,Deodorant,Health & Beauty,Rush and Sons,36.59,108,3951.72,46,100,10,365.9,2024-04-20,2024-02-03,2024-02-15,2,Partial Delivery
2024-03-21,bb0a458b-83bf-4c83-b954-038d8497e0bf,Dish Soap,Cleaning Supplies,"Stewart, Baldwin and Reyes",79.83,75,5987.25,29,30,73,5827.59,2024-03-02,2024-02-19,2024-03-16,10,Partial Delivery
2024-05-23,a254ea2d-f9ac-4e42-a5f4-faf60e4b9494,Apple,Produce,Buchanan and Sons,6.09,184,1120.56,42,55,119,724.71,2024-02-01,2024-01-19,2024-02-05,7,On Time
2024-04-08,5ccbc41d-b383-4204-85b9-70831af4e59c,Croissant,Bakery,"Huynh, Wilson and Gordon",4.53,193,874.29,26,62,162,733.86,2024-05-13,2024-06-10,2024-06-20,2,Partial Delivery
2024-05-27,286d3b54-8358-42d9-9c59-4572e203d035,Cheese,Dairy,Wang Group,95.21,168,15995.28,13,62,127,12091.67,2024-02-23,2024-06-21,2024-07-14,2,On Time
2024-04-01,7c4c37af-6a3d-45c1-b4ea-bbc13e99916f,Coffee,Beverages,"Turner, Duncan and Shaw",86.45,96,8299.2,30,64,87,7521.15,2024-06-18,2024-06-16,2024-06-30,6,Delayed
2024-03-15,8a524d08-c6c4-4ece-bd34-466de5912223,Coffee,Beverages,Santos-Horton,45.4,184,8353.6,32,41,165,7491,2024-06-22,2024-05-25,2024-06-08,9,On Time
2024-01-18,cbb785c8-0740-44ca-ab9f-b10fe4189a56,Fish Sticks,Frozen,Mitchell and Sons,64.23,166,10662.18,29,96,107,6872.61,2024-04-24,2024-05-01,2024-05-12,10,Delayed
2024-02-07,57ccdf76-de55-4287-a53e-9a70e542b986,Croissant,Bakery,Rojas-Clark,37.14,109,4048.26,44,72,42,1559.88,2024-03-29,2024-04-26,2024-04-27,1,On Time
2024-03-14,fad64581-0d80-4cd4-ab7f-3b941261f983,Cake,Bakery,Barry LLC,8.52,199,1695.48,31,69,14,119.28,2024-01-02,2024-03-12,2024-04-06,3,Partial Delivery
2024-04-15,49a77d66-b625-4ff5-ab5f-281c698ec49d,Beef,Meat,Graham PLC,49.21,181,8907.01,13,73,78,3838.38,2024-01-29,2024-06-22,2024-07-19,9,Delayed
2024-04-21,087e9d1f-eece-4fa8-9cc4-3f9c0135d259,Trash Bags,Cleaning Supplies,"Humphrey, Anderson and Taylor",35.11,87,3054.57,41,83,57,2001.27,2024-03-13,2024-04-26,2024-05-07,4,Delayed
2024-04-08,d2bcf795-9f7e-4119-80e5-b912fc8289d3,Deodorant,Health & Beauty,Cortez-Porter,88.98,20,1779.6,23,66,7,622.86,2024-02-06,2024-03-08,2024-04-01,10,Partial Delivery
2024-05-14,f51f333a-5277-4490-95cb-f256c409138d,Coffee,Beverages,"Schneider, Rodriguez and Huerta",36.6,147,5380.2,13,78,98,3586.8,2024-03-25,2024-06-13,2024-07-02,5,Partial Delivery
2024-02-22,677d03d6-ceac-4087-9bbc-4f015b61335f,Croissant,Bakery,Choi-Nelson,24.86,161,4002.46,33,89,80,1988.8,2024-06-25,2024-01-17,2024-01-21,8,Delayed
2024-05-30,98e2c467-4298-4af7-887c-00551cb1b2fc,Laundry Detergent,Cleaning Supplies,Cherry Inc,55.29,93,5141.97,37,86,83,4589.07,2024-04-17,2024-05-06,2024-06-01,8,On Time
2024-06-30,122d8f3f-64e5-4a86-a513-bc89e264d02b,Water,Beverages,"Anderson, Howard and Kane",53.39,165,8809.35,28,61,43,2295.77,2024-01-22,2024-03-14,2024-04-08,8,Partial Delivery
2024-05-20,ed8702cb-a202-44f0-b56e-b0d5cd1445b6,Cookies,Snacks,Harrison-Chambers,98.14,71,6967.94,10,67,36,3533.04,2024-06-17,2024-05-09,2024-05-15,9,Partial Delivery
2024-05-18,dac27a38-ecbc-41f5-9e9f-a2c9a6a77407,Laundry Detergent,Cleaning Supplies,"Henry, Beard and Singleton",55.47,189,10483.83,44,48,103,5713.41,2024-02-19,2024-02-27,2024-03-07,1,Partial Delivery
2024-01-06,2eefe72d-bcec-4848-a54f-0d4f20ee043c,Water,Beverages,Turner Group,54.63,81,4425.03,31,76,32,1748.16,2024-06-27,2024-01-28,2024-02-06,6,On Time
2024-06-12,fd90518d-6f27-452a-98bc-e837f21cef8c,Pizza,Frozen,Young-Washington,93.34,160,14934.4,37,70,54,5040.36,2024-06-02,2024-04-21,2024-04-24,5,On Time
2024-05-21,bfb18154-4abd-489e-b670-ce338d8c3f62,Chips,Snacks,Bush and Sons,79.25,108,8559,10,81,19,1505.75,2024-02-15,2024-06-19,2024-06-20,9,On Time
2024-01-28,4f343c98-0417-41ba-a80d-c9bec3720075,Coffee,Beverages,"Drake, Reynolds and Hardin",50.72,176,8926.72,7,28,130,6593.6,2024-06-18,2024-05-29,2024-06-18,1,Partial Delivery
2024-04-08,654c6a70-756b-4eba-acad-3e686cc3c87a,Cheese,Dairy,"Boyd, Melendez and Williams",24.82,151,3747.82,19,33,130,3226.6,2024-03-19,2024-02-13,2024-03-10,7,Partial Delivery
2024-05-16,6b78ac6b-f621-437e-a274-2e232ae27e2c,Sponges,Cleaning Supplies,Montoya Inc,1.47,48,70.56,9,83,17,24.99,2024-02-05,2024-03-15,2024-03-22,8,Delayed
2024-01-30,b57ac1bf-9c69-4dfc-a297-5ed71ae701a1,Soda,Beverages,Hughes Ltd,73.94,106,7837.64,33,71,35,2587.9,2024-06-09,2024-01-04,2024-01-14,6,On Time
2024-06-17,6a967440-be0c-4fed-bef7-52af57e77ea4,Body Lotion,Health & Beauty,Bell PLC,6.21,54,335.34,35,74,34,211.14,2024-02-04,2024-06-03,2024-06-28,9,On Time
2024-02-27,6de84d0e-932c-4bd2-a0ad-68cd7d2c9101,Chicken Nuggets,Frozen,Collins Inc,22.56,122,2752.32,16,48,6,135.36,2024-06-17,2024-01-02,2024-02-01,1,On Time
2024-05-07,293446da-4f73-47ac-9563-d928738d86b5,Cream,Dairy,Lopez and Sons,84.14,178,14976.92,7,85,96,8077.44,2024-04-13,2024-03-08,2024-03-22,1,Delayed
2024-01-01,2dbab299-05e5-4b66-80bc-d8f4245b2bcd,Pizza,Frozen,Campbell-Dixon,13.65,107,1460.55,26,97,23,313.95,2024-05-24,2024-04-20,2024-05-11,7,On Time
2024-06-19,3d64900a-3da6-4829-ab41-1b17d97e9fd9,Granola Bars,Snacks,Carter Inc,99.18,148,14678.64,45,70,48,4760.64,2024-02-18,2024-06-19,2024-07-13,6,Partial Delivery
2024-04-30,b1565a1a-cd76-4556-a07d-789f5268ef2e,Tea,Beverages,"Baker, Kramer and Bell",17.96,86,1544.56,26,35,38,682.48,2024-02-02,2024-04-14,2024-05-14,3,Partial Delivery
2024-03-11,dc46bf97-afa1-4b97-94e2-496717777f89,Tea,Beverages,Perkins PLC,15.75,124,1953,7,52,47,740.25,2024-03-20,2024-05-18,2024-06-02,7,Partial Delivery
2024-01-07,ecffa06e-ea5d-4790-8092-0b0846af41c7,Chicken,Meat,"Phillips, Cox and Hudson",45.99,171,7864.29,27,61,128,5886.72,2024-06-29,2024-06-11,2024-06-27,3,Delayed
2024-03-26,3ebd498e-6740-448d-96b7-97b3b326081d,Chips,Snacks,Young Ltd,85.47,54,4615.38,50,71,48,4102.56,2024-04-12,2024-05-14,2024-05-16,1,Delayed
2024-05-28,c806525d-0e43-4f7c-8519-8ecfa8d07465,Body Lotion,Health & Beauty,"Rodriguez, Larson and Kennedy",84.05,192,16137.6,14,81,66,5547.3,2024-06-25,2024-03-05,2024-03-10,1,Partial Delivery
2024-06-15,def19003-0b5e-4217-b053-afd431afbb68,Chips,Snacks,"Nelson, Harrison and Perkins",88.28,95,8386.6,27,52,20,1765.6,2024-05-18,2024-04-01,2024-05-01,2,On Time
